id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,id,seq,session,signed_mu,signed_coherence
14lh03,1,19,1,0,1,motion,1,0.5072,NaN,NaN,NaN,245046.4981,245046.8536,1,1,0.5713,14,14,3,NaN,0.5072
14lh03,1,19,1,0,2,orientation,1,NaN,0.4471,0.2758,15.2728,245048.0059,245048.3081,1,1,0.6852,14,14,3,0.4471,NaN
14lh03,1,20,1,0,1,motion,-1,0.2256,NaN,NaN,NaN,245051.6571,245052.0085,1,0,0.7759,14,14,3,NaN,-0.2256
14lh03,1,20,1,0,2,orientation,-1,NaN,2.1628,-2.2934,13.8668,245053.3812,245053.6835,0,1,0.6697,14,14,3,-2.1628,NaN
14lh03,1,21,1,0,1,motion,-1,0.4861,NaN,NaN,NaN,245056.7262,245057.0767,0,1,0.3796,14,14,3,NaN,-0.4861
14lh03,1,21,1,0,2,orientation,1,NaN,0.2982,1.7623,16.4754,245058.036,245058.3392,1,1,0.5731000000000001,14,14,3,0.2982,NaN
14lh03,1,22,1,0,1,motion,1,0.4153,NaN,NaN,NaN,245061.3427,245061.6932,1,1,0.6124000000000001,14,14,3,NaN,0.4153
14lh03,1,22,1,0,2,orientation,1,NaN,6.0058,4.9317,14.7273,245062.8517,245063.1552,1,1,0.6055,14,14,3,6.0058,NaN
14lh03,1,23,1,0,1,motion,1,0.3355,NaN,NaN,NaN,245066.3685,245066.78,1,1,1.0283,14,14,3,NaN,0.3355
14lh03,1,23,1,0,2,orientation,1,NaN,3.4336,1.7328,14.2908,245068.3787,245068.6825,1,1,0.5658,14,14,3,3.4336,NaN
14lh03,1,24,1,0,1,motion,-1,0.4444,NaN,NaN,NaN,245071.3725,245071.7454,0,1,0.4641,14,14,3,NaN,-0.4444
14lh03,1,24,1,0,2,orientation,1,NaN,5.9654,5.7499,13.1478,245072.74,245073.0422,1,1,0.6061,14,14,3,5.9654,NaN
14lh03,1,25,1,0,1,motion,-1,0.4872,NaN,NaN,NaN,245076.3295,245076.6854,0,1,0.4036,14,14,3,NaN,-0.4872
14lh03,1,25,1,0,2,orientation,1,NaN,5.0775,5.3287,14.6433,245077.6361,245077.9383,1,1,0.5101,14,14,3,5.0775,NaN
14lh03,1,26,1,0,1,motion,-1,0.371,NaN,NaN,NaN,245080.9791,245081.3352,0,1,0.3463,14,14,3,NaN,-0.371
14lh03,1,26,1,0,2,orientation,1,NaN,5.047,5.9927,14.5335,245082.2284,245082.5306,1,1,0.4469,14,14,3,5.047,NaN
14lh03,1,27,1,0,1,motion,-1,0.3856,NaN,NaN,NaN,245085.3825,245085.7389,0,1,0.5346,14,14,3,NaN,-0.3856
14lh03,1,27,1,0,2,orientation,1,NaN,3.2076,2.4548,15.2838,245086.8378,245087.14,1,1,0.6218,14,14,3,3.2076,NaN
14lh03,1,28,1,0,1,motion,1,0.5253,NaN,NaN,NaN,245089.9187,245090.2721,1,1,0.7522,14,14,3,NaN,0.5253
14lh03,1,28,1,0,2,orientation,1,NaN,4.6791,5.5308,14.1168,245091.5886,245091.8908,1,1,0.5748,14,14,3,4.6791,NaN
14lh03,1,29,1,0,1,motion,1,0.2444,NaN,NaN,NaN,245094.6017,245094.9552,1,1,0.6463,14,14,3,NaN,0.2444
14lh03,1,29,1,0,2,orientation,1,NaN,4.8644,4.0986,16.5489,245096.1806,245096.4829,1,1,0.638,14,14,3,4.8644,NaN
14lh03,1,30,1,0,1,motion,1,0.3455,NaN,NaN,NaN,245099.2519,245099.6049,1,1,0.796,14,14,3,NaN,0.3455
14lh03,1,30,1,0,2,orientation,1,NaN,0.9673,0.9514,14.4103,245100.9499,245101.2536,1,1,0.54,14,14,3,0.9673,NaN
14lh03,1,31,1,0,1,motion,-1,0.4811,NaN,NaN,NaN,245104.2385,245104.5893,0,1,0.2751,14,14,3,NaN,-0.4811
14lh03,1,31,1,0,2,orientation,1,NaN,1.6917,1.9047,16.5367,245105.4311,245105.7333,1,1,0.5555,14,14,3,1.6917,NaN
14lh03,1,32,1,0,1,motion,1,0.4541,NaN,NaN,NaN,245108.8485,245109.2045,1,1,0.7166,14,14,3,NaN,0.4541
14lh03,1,32,1,0,2,orientation,1,NaN,4.4167,4.465,14.1578,245110.4852,245110.7874,1,1,0.5412,14,14,3,4.4167,NaN
14lh03,1,33,1,0,1,motion,-1,0.3902,NaN,NaN,NaN,245113.4611,245113.8667,0,1,0.4537,14,14,3,NaN,-0.3902
14lh03,1,33,1,0,2,orientation,1,NaN,7.9293,8.1549,14.9382,245114.9008,245115.203,1,1,0.4774,14,14,3,7.9293,NaN
14lh03,1,34,1,0,1,motion,1,0.455,NaN,NaN,NaN,245118.1622,245118.5165,1,1,1.1478,14,14,3,NaN,0.455
14lh03,1,34,1,0,2,orientation,1,NaN,1.2113,2.0319,13.8959,245120.2284,245120.5305,0,0,0.6378,14,14,3,1.2113,NaN
14lh03,1,35,1,0,1,motion,-1,0.4405,NaN,NaN,NaN,245123.3529,245123.705,0,1,0.4074,14,14,3,NaN,-0.4405
14lh03,1,35,1,0,2,orientation,1,NaN,3.8019,2.254,14.9161,245124.6766,245124.9788,1,1,0.8468,14,14,3,3.8019,NaN
14lh03,1,36,1,0,1,motion,1,0.2466,NaN,NaN,NaN,245128.1711,245128.5231,0,0,0.3106,14,14,3,NaN,0.2466
14lh03,1,36,1,0,2,orientation,-1,NaN,0.6066,-0.7924,15.8165,245129.383,245129.6856,1,0,0.5074,14,14,3,-0.6066,NaN
14lh03,1,37,1,0,1,motion,-1,0.3415,NaN,NaN,NaN,245132.7529,245133.1045,0,1,0.5124,14,14,3,NaN,-0.3415
14lh03,1,37,1,0,2,orientation,1,NaN,6.1519,7.7977,12.6745,245134.1963,245134.4986,1,1,0.5266,14,14,3,6.1519,NaN
14lh03,1,38,1,0,1,motion,-1,0.4298,NaN,NaN,NaN,245137.3871,245137.7376,0,1,0.7275,14,14,3,NaN,-0.4298
14lh03,1,38,1,0,2,orientation,1,NaN,3.6924,3.0506,13.5594,245139.0283,245139.3305,1,1,0.3978,14,14,3,3.6924,NaN
14lh03,1,39,1,0,1,motion,1,0.3515,NaN,NaN,NaN,245142.262,245142.6154,1,1,0.6821,14,14,3,NaN,0.3515
14lh03,1,39,1,0,2,orientation,1,NaN,4.7259,4.9172,14.4155,245143.8933,245144.1956,1,1,0.3824,14,14,3,4.7259,NaN
14lh03,1,40,1,0,1,motion,-1,0.2449,NaN,NaN,NaN,245146.5968,245146.9524,0,1,0.4094,14,14,3,NaN,-0.2449
14lh03,1,40,1,0,2,orientation,1,NaN,6.4199,6.3535,16.5862,245147.8933,245148.1955,1,1,0.2697,14,14,3,6.4199,NaN
14lh03,1,41,1,0,1,motion,1,0.1865,NaN,NaN,NaN,245151.0225,245151.3748,1,1,0.5627,14,14,3,NaN,0.1865
14lh03,1,41,1,0,2,orientation,1,NaN,6.1452,6.3734,14.3043,245152.5183,245152.8204,1,1,0.4454,14,14,3,6.1452,NaN
14lh03,1,42,1,0,1,motion,1,0.3461,NaN,NaN,NaN,245155.4232,245155.7748,0,0,1.0908,14,14,3,NaN,0.3461
14lh03,1,42,1,0,2,orientation,-1,NaN,5.8514,-6.8697,14.8934,245157.4445,245157.7468,0,1,0.4466,14,14,3,-5.8514,NaN
14lh03,1,43,1,0,1,motion,1,0.0357,NaN,NaN,NaN,245160.2787,245160.6923,0,0,0.588,14,14,3,NaN,0.0357
14lh03,1,43,1,0,2,orientation,-1,NaN,0.8564,-0.0125,14.7497,245161.8733,245162.1775,0,1,0.7677,14,14,3,-0.8564,NaN
14lh03,1,44,1,0,1,motion,-1,0.166,NaN,NaN,NaN,245165.0944,245165.5089,0,1,0.6998,14,14,3,NaN,-0.166
14lh03,1,44,1,0,2,orientation,1,NaN,5.9124,5.2128,15.004,245166.7536,245167.0584,1,1,0.526,14,14,3,5.9124,NaN
14lh03,1,45,1,0,1,motion,1,0.5531,NaN,NaN,NaN,245170.0262,245170.4427,1,1,0.4222,14,14,3,NaN,0.5531
14lh03,1,45,1,0,2,orientation,1,NaN,2.5587,1.903,15.7613,245171.4058,245171.7103,1,1,0.3712,14,14,3,2.5587,NaN
14lh03,1,46,1,0,1,motion,1,0.4211,NaN,NaN,NaN,245174.2944,245174.7091,1,1,0.3964,14,14,3,NaN,0.4211
14lh03,1,46,1,0,2,orientation,1,NaN,7.1271,7.0465,14.9389,245175.6626,245175.9696,1,1,0.3828,14,14,3,7.1271,NaN
14lh03,1,47,1,0,1,motion,1,0.33,NaN,NaN,NaN,245178.6025,245179.0203,1,1,0.4848,14,14,3,NaN,0.33
14lh03,1,47,1,0,2,orientation,1,NaN,1.7465,1.0926,14.6761,245180.0789,245180.3859,1,1,0.4784,14,14,3,1.7465,NaN
14lh03,1,48,1,0,1,motion,-1,0.5983,NaN,NaN,NaN,245182.7638,245183.1754,0,1,0.5214,14,14,3,NaN,-0.5983
14lh03,1,48,1,0,2,orientation,1,NaN,5.9162,7.273,15.0604,245184.2554,245184.5599,1,1,0.4965,14,14,3,5.9162,NaN
14lh03,1,49,1,0,1,motion,1,0.5431,NaN,NaN,NaN,245187.3462,245187.7579,1,1,0.483,14,14,3,NaN,0.5431
14lh03,1,49,1,0,2,orientation,1,NaN,5.1538,7.0387,15.2652,245188.8019,245189.1061,1,1,0.3663,14,14,3,5.1538,NaN
14lh03,1,50,1,0,1,motion,-1,0.3351,NaN,NaN,NaN,245191.7093,245192.1244,0,1,0.452,14,14,3,NaN,-0.3351
14lh03,1,50,1,0,2,orientation,1,NaN,8.4332,7.6093,13.7231,245193.0929,245193.3951,1,1,0.5424,14,14,3,8.4332,NaN
14lh03,2,1,1,0,1,motion,1,0.4155,NaN,NaN,NaN,245199.2377,245199.5894,1,1,0.5716,14,14,3,NaN,0.4155
14lh03,2,1,1,0,2,orientation,1,NaN,4.3392,3.0851,16.1449,245200.724,245201.0261,1,1,0.5915,14,14,3,4.3392,NaN
14lh03,2,2,1,0,1,motion,-1,0.5041,NaN,NaN,NaN,245203.996,245204.3496,0,1,0.4668,14,14,3,NaN,-0.5041
14lh03,2,2,1,0,2,orientation,1,NaN,8.1791,8.932600000000001,15.9826,245205.3657,245205.6679,1,1,0.2845,14,14,3,8.1791,NaN
14lh03,2,3,1,0,1,motion,1,0.0478,NaN,NaN,NaN,245207.9993,245208.411,0,0,0.2614,14,14,3,NaN,0.0478
14lh03,2,3,1,0,2,orientation,-1,NaN,5.7773,-4.7769,14.4188,245209.2177,245209.5219,0,1,0.4788,14,14,3,-5.7773,NaN
14lh03,2,4,1,0,1,motion,-1,0.5345,NaN,NaN,NaN,245211.9613,245212.3739,0,1,0.3962,14,14,3,NaN,-0.5345
14lh03,2,4,1,0,2,orientation,1,NaN,0.8406,0.9893999999999999,15.6169,245213.3573,245213.6619,1,1,0.6118,14,14,3,0.8406,NaN
14lh03,2,5,1,0,1,motion,-1,0.3482,NaN,NaN,NaN,245216.4066,245216.8004,0,1,0.4006,14,14,3,NaN,-0.3482
14lh03,2,5,1,0,2,orientation,1,NaN,1.6099,1.2456,14.519,245217.749,245218.0511,1,1,0.2863,14,14,3,1.6099,NaN
14lh03,2,6,1,0,1,motion,1,0.0324,NaN,NaN,NaN,245220.8307,245221.1834,1,1,0.4662,14,14,3,NaN,0.0324
14lh03,2,6,1,0,2,orientation,1,NaN,3.6443,2.2362,13.6359,245222.2133,245222.516,1,1,0.5255,14,14,3,3.6443,NaN
14lh03,2,7,1,0,1,motion,-1,0.208,NaN,NaN,NaN,245225.1783,245225.5321,0,1,0.3563,14,14,3,NaN,-0.208
14lh03,2,7,1,0,2,orientation,1,NaN,4.6289,4.2418,15.9859,245226.468,245226.7703,1,1,0.4941,14,14,3,4.6289,NaN
14lh03,2,8,1,0,1,motion,-1,0.3698,NaN,NaN,NaN,245229.1468,245229.4997,0,1,0.3727,14,14,3,NaN,-0.3698
14lh03,2,8,1,0,2,orientation,1,NaN,7.3032,5.2161,14.6618,245230.4377,245230.74,1,1,0.5084,14,14,3,7.3032,NaN
14lh03,2,9,1,0,1,motion,-1,0.4999,NaN,NaN,NaN,245233.6589,245234.0149,0,1,0.2575,14,14,3,NaN,-0.4999
14lh03,2,9,1,0,2,orientation,1,NaN,3.2484,2.3829,16.3721,245234.7724,245235.0747,1,1,0.3978,14,14,3,3.2484,NaN
14lh03,2,10,1,0,1,motion,-1,0.4502,NaN,NaN,NaN,245237.3848,245237.7372,0,1,0.4568,14,14,3,NaN,-0.4502
14lh03,2,10,1,0,2,orientation,1,NaN,7.8267,6.4834,16.3175,245238.7086,245239.0111,1,1,0.3505,14,14,3,7.8267,NaN
14lh03,2,11,1,0,1,motion,-1,0.1505,NaN,NaN,NaN,245241.8878,245242.2439,0,1,0.5896,14,14,3,NaN,-0.1505
14lh03,2,11,1,0,2,orientation,1,NaN,6.7008,4.973,14.95,245243.3808,245243.6829,1,1,0.4935,14,14,3,6.7008,NaN
14lh03,2,12,1,0,1,motion,-1,0.3041,NaN,NaN,NaN,245246.0258,245246.3809,1,0,0.948,14,14,3,NaN,-0.3041
14lh03,2,12,1,0,2,orientation,-1,NaN,8.5459,-6.6689,14.5873,245247.8615,245248.1637,0,1,0.2859,14,14,3,-8.5459,NaN
14lh03,2,13,1,0,1,motion,1,0.2294,NaN,NaN,NaN,245250.4227,245250.7765,1,1,0.5199,14,14,3,NaN,0.2294
14lh03,2,13,1,0,2,orientation,1,NaN,5.1981,6.6347,14.2065,245251.8616,245252.1637,1,1,0.3656,14,14,3,5.1981,NaN
14lh03,2,14,1,0,1,motion,1,0.0501,NaN,NaN,NaN,245254.7864,245255.2051,1,1,0.5724,14,14,3,NaN,0.0501
14lh03,2,14,1,0,2,orientation,1,NaN,7.4064,8.604900000000001,13.8133,245256.3511,245256.6555,1,1,0.4343,14,14,3,7.4064,NaN
14lh03,2,15,1,0,1,motion,-1,0.5819,NaN,NaN,NaN,245259.0206,245259.4342,0,1,0.3278,14,14,3,NaN,-0.5819
14lh03,2,15,1,0,2,orientation,1,NaN,6.0013,6.9037,14.597,245260.3089,245260.6123,1,1,0.3972,14,14,3,6.0013,NaN
14lh03,2,16,1,0,1,motion,1,0.4122,NaN,NaN,NaN,245263.1734,245263.5302,1,1,0.3119,14,14,3,NaN,0.4122
14lh03,2,16,1,0,2,orientation,1,NaN,8.0323,9.300599999999999,14.7586,245264.3879,245264.6902,1,1,0.07820000000000001,14,14,3,8.0323,NaN
14lh03,2,17,1,0,1,motion,-1,0.6038,NaN,NaN,NaN,245267.4332,245267.786,0,1,0.3117,14,14,3,NaN,-0.6038
14lh03,2,17,1,0,2,orientation,1,NaN,6.4551,7.0826,14.7236,245268.6622,245268.9644,1,1,0.2201,14,14,3,6.4551,NaN
14lh03,2,18,1,0,1,motion,1,0.0096,NaN,NaN,NaN,245271.6214,245271.9756,0,0,0.4739,14,14,3,NaN,0.0096
14lh03,2,18,1,0,2,orientation,-1,NaN,5.061,-4.7312,12.5799,245272.9807,245273.2829,0,1,0.286,14,14,3,-5.061,NaN
14lh03,2,19,1,0,1,motion,-1,0.0157,NaN,NaN,NaN,245275.9996,245276.3522,1,0,0.5123,14,14,3,NaN,-0.0157
14lh03,2,19,1,0,2,orientation,-1,NaN,7.8451,-5.406,15.0156,245277.4293,245277.7316,0,1,0.2689,14,14,3,-7.8451,NaN
14lh03,2,20,1,0,1,motion,-1,0.1772,NaN,NaN,NaN,245280.1774,245280.5305,1,0,0.7354000000000001,14,14,3,NaN,-0.1772
14lh03,2,20,1,0,2,orientation,-1,NaN,3.6184,-3.0982,15.7275,245281.8291,245282.1313,1,0,0.4932,14,14,3,-3.6184,NaN
14lh03,2,21,1,0,1,motion,1,0.3758,NaN,NaN,NaN,245284.9224,245285.2786,1,1,0.4038,14,14,3,NaN,0.3758
14lh03,2,21,1,0,2,orientation,1,NaN,3.573,3.2071,15.176,245286.2454,245286.5477,1,1,0.2855,14,14,3,3.573,NaN
14lh03,2,22,1,0,1,motion,-1,0.4085,NaN,NaN,NaN,245289.1541,245289.5079,0,1,0.414,14,14,3,NaN,-0.4085
14lh03,2,22,1,0,2,orientation,1,NaN,6.5719,6.5386,15.9487,245290.453,245290.7553,1,1,0.3337,14,14,3,6.5719,NaN
14lh03,2,23,1,0,1,motion,1,0.4723,NaN,NaN,NaN,245293.0877,245293.4412,1,1,0.3199,14,14,3,NaN,0.4723
14lh03,2,23,1,0,2,orientation,1,NaN,5.5742,5.449,15.2729,245294.3397,245294.6429,1,1,0.2216,14,14,3,5.5742,NaN
14lh03,2,24,1,0,1,motion,1,0.0873,NaN,NaN,NaN,245297.5138,245297.8649,1,1,0.4076,14,14,3,NaN,0.0873
14lh03,2,24,1,0,2,orientation,1,NaN,0.0309,1.5872,15.07,245298.8852,245299.1873,1,1,0.4785,14,14,3,0.0309,NaN
14lh03,2,25,1,0,1,motion,1,0.3404,NaN,NaN,NaN,245301.7822,245302.1679,1,1,0.2181,14,14,3,NaN,0.3404
14lh03,2,25,1,0,2,orientation,1,NaN,7.4105,7.7268,14.4743,245302.9656,245303.2679,1,1,0.2379,14,14,3,7.4105,NaN
14lh03,2,26,1,0,1,motion,-1,0.3048,NaN,NaN,NaN,245306.2016,245306.5573,0,1,0.1958,14,14,3,NaN,-0.3048
14lh03,2,26,1,0,2,orientation,1,NaN,3.5816,3.565,14.6117,245307.2851,245307.5873,1,1,0.1105,14,14,3,3.5816,NaN
14lh03,2,27,1,0,1,motion,1,0.4745,NaN,NaN,NaN,245309.7276,245310.079,1,1,0.3703,14,14,3,NaN,0.4745
14lh03,2,27,1,0,2,orientation,1,NaN,6.6591,6.4977,14.4016,245311.0128,245311.315,1,1,0.2054,14,14,3,6.6591,NaN
14lh03,2,28,1,0,1,motion,1,0.4057,NaN,NaN,NaN,245314.0838,245314.4403,1,1,0.3448,14,14,3,NaN,0.4057
14lh03,2,28,1,0,2,orientation,1,NaN,1.9705,1.9233,14.7356,245315.4446,245315.7468,1,1,0.2388,14,14,3,1.9705,NaN
14lh03,2,29,1,0,1,motion,-1,0.0045,NaN,NaN,NaN,245318.3659,245318.7234,1,0,0.3496,14,14,3,NaN,-0.0045
14lh03,2,29,1,0,2,orientation,-1,NaN,1.8107,-2.4157,14.2909,245319.6201,245319.9223,0,1,0.2861,14,14,3,-1.8107,NaN
14lh03,2,30,1,0,1,motion,-1,0.5539,NaN,NaN,NaN,245322.3354,245322.6896,0,1,0.4955,14,14,3,NaN,-0.5539
14lh03,2,30,1,0,2,orientation,1,NaN,5.5481,5.2244,16.3069,245323.7338,245324.0361,1,1,0.2364,14,14,3,5.5481,NaN
14lh03,2,31,1,0,1,motion,1,0.3847,NaN,NaN,NaN,245326.7536,245327.1103,1,1,0.3157,14,14,3,NaN,0.3847
14lh03,2,31,1,0,2,orientation,1,NaN,3.1111,3.4135,14.3382,245327.956,245328.2591,1,1,0.3974,14,14,3,3.1111,NaN
14lh03,2,32,1,0,1,motion,-1,0.2674,NaN,NaN,NaN,245330.9683,245331.3226,0,1,0.4379,14,14,3,NaN,-0.2674
14lh03,2,32,1,0,2,orientation,1,NaN,0.6852,1.1244,15.2643,245332.3414,245332.6437,0,0,0.5415,14,14,3,0.6852,NaN
14lh03,2,33,1,0,1,motion,1,0.508,NaN,NaN,NaN,245335.2898,245335.6433,1,1,0.3418,14,14,3,NaN,0.508
14lh03,2,33,1,0,2,orientation,1,NaN,1.6408,1.1863,15.5203,245336.5492,245336.8513,1,1,0.5411,14,14,3,1.6408,NaN
14lh03,2,34,1,0,1,motion,-1,0.3386,NaN,NaN,NaN,245339.5646,245339.9159,0,1,0.3257,14,14,3,NaN,-0.3386
14lh03,2,34,1,0,2,orientation,1,NaN,6.1217,6.0867,17.5652,245340.821,245341.1243,1,1,0.0774,14,14,3,6.1217,NaN
14lh03,2,35,1,0,1,motion,-1,0.5615,NaN,NaN,NaN,245343.4172,245343.7719,0,1,0.2778,14,14,3,NaN,-0.5615
14lh03,2,35,1,0,2,orientation,1,NaN,0.3888,1.2247,16.1894,245344.6153,245344.9175,1,1,0.0121,14,14,3,0.3888,NaN
14lh03,2,36,1,0,1,motion,1,0.2454,NaN,NaN,NaN,245347.3258,245347.7372,1,1,0.2476,14,14,3,NaN,0.2454
14lh03,2,36,1,0,2,orientation,1,NaN,1.5652,0.08690000000000001,16.2269,245348.5444,245348.8486,1,1,0.2891,14,14,3,1.5652,NaN
14lh03,2,37,1,0,1,motion,1,0.4225,NaN,NaN,NaN,245351.3132,245351.7338,1,1,0.3154,14,14,3,NaN,0.4225
14lh03,2,37,1,0,2,orientation,1,NaN,3.1899,4.6465,13.7907,245352.6075,245352.9119,1,1,0.2102,14,14,3,3.1899,NaN
14lh03,2,38,1,0,1,motion,1,0.4082,NaN,NaN,NaN,245355.763,245356.1834,1,1,0.1858,14,14,3,NaN,0.4082
14lh03,2,38,1,0,2,orientation,1,NaN,2.8133,0.9399,13.2748,245356.9273,245357.2315,1,1,0.2256,14,14,3,2.8133,NaN
14lh03,2,39,1,0,1,motion,1,0.0813,NaN,NaN,NaN,245359.8859,245360.2994,0,0,0.3571,14,14,3,NaN,0.0813
14lh03,2,39,1,0,2,orientation,-1,NaN,2.4944,-4.6277,15.0405,245361.1959,245361.5001,0,1,0.2456,14,14,3,-2.4944,NaN
14lh03,2,40,1,0,1,motion,-1,0.2026,NaN,NaN,NaN,245363.596,245364.0045,1,0,0.5727,14,14,3,NaN,-0.2026
14lh03,2,40,1,0,2,orientation,-1,NaN,2.2625,-1.5762,15.5777,245365.1407,245365.4429,0,1,0.2536,14,14,3,-2.2625,NaN
14lh03,2,41,1,0,1,motion,1,0.3007,NaN,NaN,NaN,245367.8706,245368.2249,1,1,0.2563,14,14,3,NaN,0.3007
14lh03,2,41,1,0,2,orientation,1,NaN,6.7234,7.2351,15.3482,245369.0293,245369.3315,1,1,0.2053,14,14,3,6.7234,NaN
14lh03,2,42,1,0,1,motion,1,0.132,NaN,NaN,NaN,245372.088,245372.4426,1,1,0.6313,14,14,3,NaN,0.132
14lh03,2,42,1,0,2,orientation,1,NaN,6.0214,6.7567,15.0726,245373.6215,245373.9236,1,1,0.1901,14,14,3,6.0214,NaN
14lh03,2,43,1,0,1,motion,1,0.3089,NaN,NaN,NaN,245376.3829,245376.7369,1,1,0.4002,14,14,3,NaN,0.3089
14lh03,2,43,1,0,2,orientation,1,NaN,5.1847,6.9921,15.1063,245377.7166,245378.0189,1,1,0.4149,14,14,3,5.1847,NaN
14lh03,2,44,1,0,1,motion,1,0.3498,NaN,NaN,NaN,245381.0069,245381.3589,1,1,0.3708,14,14,3,NaN,0.3498
14lh03,2,44,1,0,2,orientation,1,NaN,5.4912,5.5258,14.278,245382.3575,245382.6597,1,1,0.2529,14,14,3,5.4912,NaN
14lh03,2,45,1,0,1,motion,-1,0.1216,NaN,NaN,NaN,245385.3417,245385.6939,0,1,0.5954,14,14,3,NaN,-0.1216
14lh03,2,45,1,0,2,orientation,1,NaN,8.3188,9.504300000000001,14.2506,245386.8353,245387.1384,1,1,0.1112,14,14,3,8.3188,NaN
14lh03,2,46,1,0,1,motion,-1,0.258,NaN,NaN,NaN,245389.4488,245389.8031,1,0,0.7101,14,14,3,NaN,-0.258
14lh03,2,46,1,0,2,orientation,-1,NaN,0.4527,-1.8089,13.6938,245391.0818,245391.384,0,1,0.2816,14,14,3,-0.4527,NaN
14lh03,2,47,1,0,1,motion,-1,0.2154,NaN,NaN,NaN,245394.2416,245394.6519,0,1,0.3421,14,14,3,NaN,-0.2154
14lh03,2,47,1,0,2,orientation,1,NaN,8.176,6.9038,13.8257,245395.5647,245395.8689,1,1,0.2603,14,14,3,8.176,NaN
14lh03,2,48,1,0,1,motion,1,0.1553,NaN,NaN,NaN,245398.7778,245399.198,1,1,0.7716,14,14,3,NaN,0.1553
14lh03,2,48,1,0,2,orientation,1,NaN,6.6812,6.5228,15.7015,245400.5591,245400.8635,1,1,0.2902,14,14,3,6.6812,NaN
14lh03,2,49,1,0,1,motion,1,0.4466,NaN,NaN,NaN,245403.826,245404.2477,1,1,0.3937,14,14,3,NaN,0.4466
14lh03,2,49,1,0,2,orientation,1,NaN,7.7843,5.7651,15.7087,245405.2285,245405.5329,1,1,0.213,14,14,3,7.7843,NaN
14lh03,2,50,1,0,1,motion,1,0.2314,NaN,NaN,NaN,245408.3269,245408.7475,1,1,0.293,14,14,3,NaN,0.2314
14lh03,2,50,1,0,2,orientation,1,NaN,2.1548,2.8983,16.099,245409.6131,245409.9176,1,1,0.2749,14,14,3,2.1548,NaN
14lh03,3,1,1,0,1,motion,-1,0.3115,NaN,NaN,NaN,245415.0737,245415.4727,0,1,0.2878,14,14,3,NaN,-0.3115
14lh03,3,1,1,0,2,orientation,1,NaN,5.2959,4.9426,14.5036,245416.34,245416.6422,1,1,0.1591,14,14,3,5.2959,NaN
14lh03,3,2,1,0,1,motion,1,0.0813,NaN,NaN,NaN,245419.3001,245419.6554,0,0,0.6012,14,14,3,NaN,0.0813
14lh03,3,2,1,0,2,orientation,-1,NaN,8.1702,-9.274699999999999,16.3393,245420.8221,245421.1243,0,1,0.3329,14,14,3,-8.1702,NaN
14lh03,3,3,1,0,1,motion,-1,0.0227,NaN,NaN,NaN,245423.8647,245424.2223,1,0,0.9786,14,14,3,NaN,-0.0227
14lh03,3,3,1,0,2,orientation,-1,NaN,6.9724,-8.1244,15.2593,245425.764,245426.0663,0,1,0.2394,14,14,3,-6.9724,NaN
14lh03,3,4,1,0,1,motion,-1,0.2448,NaN,NaN,NaN,245428.2631,245428.6179,0,1,0.5351,14,14,3,NaN,-0.2448
14lh03,3,4,1,0,2,orientation,1,NaN,5.9392,6.6372,14.3424,245429.6998,245430.0031,1,1,0.1421,14,14,3,5.9392,NaN
14lh03,3,5,1,0,1,motion,-1,0.5682,NaN,NaN,NaN,245432.6598,245433.0113,0,1,0.3663,14,14,3,NaN,-0.5682
14lh03,3,5,1,0,2,orientation,1,NaN,6.9867,8.3085,15.4587,245433.9104,245434.2127,1,1,0.013,14,14,3,6.9867,NaN
14lh03,3,6,1,0,1,motion,1,0.2704,NaN,NaN,NaN,245436.2555,245436.6061,0,0,0.2745,14,14,3,NaN,0.2704
14lh03,3,6,1,0,2,orientation,-1,NaN,1.1835,-3.1663,15.6037,245437.4289,245437.7312,0,1,0.2374,14,14,3,-1.1835,NaN
14lh03,3,7,1,0,1,motion,1,0.5164,NaN,NaN,NaN,245440.3187,245440.7293,1,1,0.2318,14,14,3,NaN,0.5164
14lh03,3,7,1,0,2,orientation,1,NaN,1.2846,1.7141,15.2797,245441.5668,245441.8733,1,1,0.2086,14,14,3,1.2846,NaN
14lh03,3,8,1,0,1,motion,1,0.3139,NaN,NaN,NaN,245444.3752,245444.7609,1,1,0.297,14,14,3,NaN,0.3139
14lh03,3,8,1,0,2,orientation,1,NaN,1.8006,0.3804,14.3163,245445.6537,245445.9559,0,0,0.2538,14,14,3,1.8006,NaN
14lh03,3,9,1,0,1,motion,1,0.3185,NaN,NaN,NaN,245448.4706,245448.8222,1,1,0.5224,14,14,3,NaN,0.3185
14lh03,3,9,1,0,2,orientation,1,NaN,2.4007,3.7002,16.6107,245449.9098,245450.212,1,1,0.4766,14,14,3,2.4007,NaN
14lh03,3,10,1,0,1,motion,-1,0.5169,NaN,NaN,NaN,245453.2628,245453.6165,0,1,0.3213,14,14,3,NaN,-0.5169
14lh03,3,10,1,0,2,orientation,1,NaN,3.8009,2.6168,15.1986,245454.4852,245454.7874,1,1,0.09320000000000001,14,14,3,3.8009,NaN
14lh03,3,11,1,0,1,motion,1,0.444,NaN,NaN,NaN,245457.255,245457.6069,1,1,0.4257,14,14,3,NaN,0.444
